"lat","lon","nl_mean","nl_min","nl_max","nl_median","nl_sd","cluster","wealthscore","n"
14.65532,121.02416,61.5800865800866,44,63,63,2.96667607753072,76,104685.875,16
14.65663,121.05397,60.2107438016529,26,63,62,6.54199712743883,22,73195.9375,32
14.65851,121.02456,61.5800865800866,44,63,63,2.96667607753072,38,83016.75,4
14.65874,120.97041,47.8553719008264,7,63,62,21.0141167742788,90,118766.5,6
14.66069,120.98909,52.7479338842975,10,63,62,17.2849710421863,73,94640.625,8
14.66077,120.96222,45.3099173553719,6,63,61.5,22.3994068718104,93,40216,3
14.66453,120.9859,52.3801652892562,9,63,62,17.5183395063489,97,99932.4,10
14.66473,120.96973,47.4876033057851,7,63,62,21.1527209838452,101,44416.5,2
14.6651,121.10496,47.6157024793388,6,63,61,20.1370058727973,57,136505.7,10
14.66544,121.04419,61.4285714285714,39,63,62,3.20500385170455,45,139761.5,8
14.66992,121.0694,57.7,18,63,62,10.4780700586086,44,86351.7222222222,18
14.67129,121.07895,53.9545454545455,10,63,62,15.2784722536096,31,47151,8
14.67241,121.01215,58.2809917355372,21,63,62,9.38014424549652,24,100221.576923077,26
14.67283,120.95413,41.995867768595,6,63,58,23.5023611304148,92,13712.1666666667,6
14.67464,121.01179,58.2164502164502,21,63,62,9.55059239892149,17,108719.5,2
14.67604,121.18632,21.7186147186147,4,62,10,20.0595537204584,358,-88051.7777777778,9
14.677,121.04112,60.8441558441558,34,63,62,4.27550638261492,35,120731.333333333,6
14.67729,121.01235,59.7636363636364,26,63,62,6.6736410177185,27,117656.5,8
14.68295,121.09629,48.6590909090909,8,63,61,18.5975684346421,49,62333.5,26
14.68305,120.98413,51.034632034632,9,63,62,18.0948855305584,89,38514.1428571429,14
14.68329,121.00767,57.6406926406926,21,63,62,9.98720431116464,99,137414.761904762,21
14.68449,121.02024,60.2772727272727,36,63,62,4.98677994934404,102,56192.4166666667,12
14.68454,121.09379,49.3203463203463,8,63,61,18.3888310114182,55,139829.125,8
14.69033,120.96286,44.55,7,63,59,21.6797414010087,98,108271.833333333,6
14.6913,120.94861,40.0779220779221,6,63,53,23.4684429563169,88,82335,11
14.6915,120.9418,37.3766233766234,5,63,44,23.998390685739,95,-7703,3
14.69382,121.04254,59.034632034632,26,63,62,7.32290122588123,43,168764.518518519,27
14.69402,121.10876,42.8744588744589,6,63,54,21.4349733833527,48,94525,3
14.69499,121.11697,39.6095238095238,5,63,46,22.3918967050509,372,65634.1666666667,24
14.70208,121.01007,57.6909090909091,25,63,62,8.51187240109482,74,100515.181818182,11
14.70251,121.01695,57.3809523809524,24,63,62,8.91663715867488,96,36332,3
14.70485,120.50195,6.955,0,25,5,5.97002352629557,241,42914.1578947368,19
14.70515,121.05572,54.9545454545455,18,63,61,12.0120839945824,26,22541.7272727273,11
14.70739,120.98988,51.1272727272727,11,63,60,16.4664369260455,103,97874.7142857143,7
14.70894,121.02474,58.2392344497608,19,63,61,7.42398603459654,77,94388.5,2
14.7115,120.89516,20.9909090909091,3,63,9.5,20.3949566039632,247,90308.9411764706,17
14.71875,121.49312,0,0,0,0,0,347,-63997.8,20
14.71991,120.97782,47.7681818181818,9,63,57,18.4005629843303,104,95730.1666666667,6
14.72439,121.02539,55.1483253588517,16,63,59,9.77250900630171,78,185833,3
14.72521,121.08611,42.8318181818182,10,63,50,18.7807315607688,83,54885.0833333333,24
14.72567,121.08706,42.8318181818182,10,63,50,18.7807315607688,21,100579.833333333,6
14.72676,121.25644,3.76555023923445,0,9,4,2.46661552003262,363,-17452.1904761905,21
14.72704,120.98387,48.7129186602871,11,63,56,16.4971989346818,253,71073.3157894737,19
14.73306,121.03913,51.066985645933,11,63,57,13.7939964297734,254,26870.9166666667,24
14.73586,121.11887,31.9808612440191,5,63,26,20.152056996192,84,49428.2,5
14.73692,121.055,46.6631578947368,11,63,52,15.9254948683027,50,107764.166666667,6
14.73898,120.96189,38.822966507177,7,63,45,19.7228939795041,246,37407.1111111111,27
14.73901,121.05761,44.8851674641148,9,63,50,16.5557397697228,79,166636,2
14.73905,120.96884,41.3397129186603,8,63,47,18.7551121726716,100,81726.25,8
14.74083,121.05521,44.8851674641148,9,63,50,16.5557397697228,40,141574.25,4
14.74102,121.05792,44.8851674641148,9,63,50,16.5557397697228,252,7152.82608695652,23
14.74359,121.08729,38.5505050505051,8,63,39,18.4760779549238,25,67395.5,4
14.75366,121.08659,34.2333333333333,7,62,31.5,17.9658583718982,34,70137.4,10
14.76145,121.24367,3.61616161616162,0,12,4,2.70441290327727,368,35900.75,8
14.77176,120.96341,36.2727272727273,8,62,38,15.8740718146292,251,99823.5714285714,28
14.77952,121.06584,29.5055555555556,6,61,26,15.955768898494,85,61623,4
14.78884,121.06354,25.3636363636364,6,58,21,14.5995303070645,80,74506.2857142857,7
14.79044,121.05942,26.2459893048128,6,58,22,14.4911327154308,81,60688.75,4
14.79869,121.06105,22.8686868686869,6,54,19,13.119247273695,257,81430.875,16
14.80472,121.09045,17.6,5,51,14,11.7495562046367,258,76126.1333333333,15
14.80782,121.08137,18.2620320855615,4,51,17,11.6706967911245,86,63516.8260869565,23
14.8123,120.86546,19.5529411764706,4,52,17.5,11.7725042027438,249,120430.238095238,21
14.83471,120.88069,23.6310160427808,5,55,23,11.9644500538528,250,119740.9375,16
14.84686,120.27088,27.7670454545455,5,55,24,13.3286906148539,295,60005.8333333333,18
14.84794,120.49022,9.02139037433155,4,19,8,3.71853425171763,243,30468,17
14.86303,120.80921,19.5823529411765,7,31,21,7.44023408155314,248,84220.3076923077,13
14.86935,120.54497,6.84659090909091,0,16,6,2.94216436808537,278,40674.6666666667,9
14.89114,120.96107,10.7443181818182,6,26,10,3.43053041978044,255,42636.1428571429,21
14.92108,120.49771,7.54,4,17,7,2.34486444421527,242,67642.6666666667,18
14.93907,120.9014,13.7939393939394,7,30,12,6.11624882018798,245,81676.375,16
14.95389,120.83233,12.02,6,28,11,4.84452226469797,256,30893.4545454545,22
14.96241,120.78865,11.7357142857143,6,21,11,4.03689943398176,276,70739.8181818182,11
14.96404,120.70783,12.1878787878788,5,26,12,4.61649729798374,282,98369.2142857143,14
15.01007,120.75953,13.6623376623377,6,45,11,7.09618398714102,286,62173.3636363636,22
15.01576,120.45607,4.58441558441558,0,10,5,2.41103481350071,277,68892.2941176471,17
15.01916,120.77192,12.4675324675325,6,36,10,5.55327005021122,285,18033.2222222222,9
15.03141,120.69631,27.7922077922078,9,58,23,15.2107956694486,284,66754.1333333333,15
15.07835,120.0953,1.39285714285714,0,5,0,1.95155878877981,296,23317.5625,16
15.1262,120.6016,32.6223776223776,11,59,33,14.4064755568138,275,91854.6470588235,17
15.13794,120.61005,34.9,10,59,34.5,14.8646868358766,274,82948.1818181818,11
15.17246,120.61813,32.2797202797203,9,59,30,17.351951464879,273,85457.25,4
15.18757,120.02725,1.86666666666667,0,6,0,2.36903459872835,299,-51905.5,20
15.19849,120.57161,37.8560606060606,9,59,38.5,13.4227405170727,280,77098.9,10
15.21988,120.94176,5.16783216783217,4,7,5,0.768994349564526,265,69436.5555555556,18
15.22064,120.60118,26.1083333333333,8,57,24,12.9490247083075,279,68382.6666666667,6
15.22696,120.5948,26.2045454545455,8,57,24,13.0563889402171,281,113070.5,14
15.23624,120.98635,5.09090909090909,4,8,5,0.833044132098411,260,33519.2777777778,18
15.25078,121.04658,3.75,0,6,4,1.80489157230739,259,31899.5,14
15.28976,120.87059,5.64393939393939,0,10,6,1.92664156539033,271,47923.3333333333,21
15.2902,120.71881,4.25,0,9,4,1.92363761644165,283,11455.4761904762,21
15.30994,121.02678,3.90151515151515,0,6,4,1.42956700050364,270,34703.5,20
15.31071,121.02583,4.05785123966942,0,6,4,1.2536448238447,266,38600.9444444444,18
15.33581,120.55864,8.65289256198347,5,13,9,1.9904385773059,287,34141.5,6
15.33862,120.63834,9.71212121212121,5,15,10,2.52780054964454,288,21018.9166666667,24
15.42843,120.7348,4.49090909090909,0,8,5,1.65759555356023,268,-19931.2666666667,15
15.43644,120.84539,3.37878787878788,0,6,4,1.83490459027833,267,11156.7368421053,19
15.476,120.81823,4.43801652892562,0,6,4,0.815399308963315,261,22996,17
15.49195,121.09895,2.13223140495868,0,5,3,2.15229392648995,269,77834.5625,16
15.50021,121.33106,0,0,0,0,0,264,-3998.94736842105,19
15.50493,120.60156,19.4454545454545,6,44,15.5,10.3166262564091,294,60684.55,20
15.52188,120.68714,6.0495867768595,0,11,6,2.19032432784668,293,40890.5172413793,29
15.62398,120.65999,5.36363636363636,0,8,6,1.80739222823013,291,21923.9285714286,14
15.69461,120.64307,5.21487603305785,3,10,5,1.44456805291552,289,-14843.4666666667,15
15.71406,120.5286,4.40909090909091,0,11,4,2.12583692982556,290,-53364.25,20
15.72296,120.05385,0,0,0,0,0,298,-53155.7058823529,17
15.75859,120.61253,4.86363636363636,4,8,5,0.913479814304957,292,20487.8888888889,18
15.76591,120.96261,6.07272727272727,0,19,5,4.78665785399124,272,55134.2941176471,17
15.7726,119.9306,1.77685950413223,0,5,0,2.16597785194042,297,41428,19
15.799,120.69853,1.45454545454545,0,6,0,2.06962154350338,263,17885.1304347826,23
15.81793,120.48898,4.78512396694215,0,8,5,1.50114740321222,189,57550.7647058823,17
15.82389,120.38868,4.07438016528926,0,6,4,1.21905215404017,206,-52101.1052631579,19
15.82761,120.53431,4.2396694214876,0,5,4,0.785544327079741,207,14979.375,16
15.83488,120.19465,0.0991735537190083,0,4,0,0.62456596499337,192,-65830.5,18
15.8793,120.65879,3.61818181818182,0,9,4,2.34220087113964,199,3351.19047619048,21
15.88937,120.65025,4.33884297520661,0,11,4,2.36485982321809,204,-2391,17
15.94126,119.98688,0,0,0,0,0,195,-4469.33333333333,15
15.95179,120.31829,6.25619834710744,4,11,6,1.86426449133805,200,-25754.1428571429,21
15.96938,120.3341,7.24793388429752,4,13,7,1.9675746141529,193,53527.96,25
15.97724,120.33461,7.79338842975207,4,17,7,2.74444091262046,201,2525.16666666667,18
15.98285,121.02746,0,0,0,0,0,262,-53404.6470588235,17
15.99645,120.73265,3.88181818181818,0,6,4,1.35275334707219,188,6106.75,20
16.00419,120.40321,8.00833333333333,5,24,7,3.35189857985528,203,45770.7894736842,19
16.01355,120.38584,10.8760330578512,5,36,8,6.73989397534546,194,32544.0625,16
16.01501,120.63801,5.65909090909091,4,15,5,1.64771201744595,187,-3262.17647058824,17
16.03097,120.47357,6.78512396694215,5,9,7,1.24637214593828,196,12343.95,20
16.03597,120.59397,7.19834710743802,4,21,6,2.9143891146938,190,34020.1818181818,11
16.03676,120.282,9.57272727272727,0,31,8,5.81276527998222,191,-4317.70588235294,17
16.0376,120.40391,9.55,6,24,8,3.46131077323426,197,21812.9032258065,31
16.03797,120.46669,7.02727272727273,5,9,7,1.23748109731901,198,17717.8,20
16.0609,120.72923,4.18939393939394,0,6,4,0.655366289488636,205,63557.3,20
16.06527,120.66575,5.1900826446281,3,9,5,1.25375469149522,202,8506.78947368421,19
16.20812,120.64392,1.37121212121212,0,10,0,2.38124126663559,154,53546.6666666667,9
16.29035,120.62326,3.22377622377622,0,9,4,2.51311932432663,159,45725.3333333333,3
16.3117,121.55021,0,0,0,0,0,240,-55236.4375,16
16.31781,120.44073,2.00699300699301,0,5,3,1.96625225659641,186,-29633.6923076923,13
16.36272,120.61374,10.7714285714286,0,49,6,11.1241152632713,146,84106.3043478261,23
16.39477,120.57807,21.0909090909091,3,58,14,17.392945619937,151,102151.88,25
16.40834,121.08963,1.77272727272727,0,5,0,2.07859532531969,237,74946.2142857143,14
16.41352,120.61289,25.9090909090909,5,58,23.5,16.4790870187664,149,30454.6666666667,9
16.42176,120.60013,25.9515151515152,5,58,23,15.7146064028863,147,41510.347826087,23
16.42718,120.61527,26.5064935064935,5,58,26,16.2280507381939,148,126010.7,10
16.4351,120.6101,25.5757575757576,5,58,23,16.0145328492559,150,130431.333333333,18
16.45335,120.59481,24.2285714285714,6,58,20,14.8640568148423,156,62893.9285714286,14
16.46061,121.16245,2.41558441558442,0,6,4,2.25412127626744,236,-3603.31818181818,22
16.46068,121.29338,0,0,0,0,0,238,-36807.5909090909,22
16.50027,121.50616,0.2,0,4,0,0.842470235415457,239,987.785714285714,14
16.52242,120.38251,3.78181818181818,0,9,4,2.52082237663534,184,12249.5882352941,17
16.56494,121.78619,0,0,0,0,0,225,17377.4375,16
16.57865,121.77931,0,0,0,0,0,230,23953.5882352941,17
16.60425,120.63186,0,0,0,0,0,155,-37448.3333333333,18
16.60526,121.57851,0.303030303030303,0,4,0,1.03202079086744,234,59938.6923076923,13
16.60712,120.74272,0.160427807486631,0,4,0,0.766177376973523,145,48442.55,20
16.63076,120.3225,7.07070707070707,0,24,6,5.96989490550649,185,42930.7,20
16.65451,121.46941,2.20555555555556,0,14,0,2.75376273248813,223,17118.6842105263,19
16.65906,120.8091,0.143540669856459,0,4,0,0.726205165120454,152,6534.35714285714,14
16.6724,121.23673,0.325358851674641,0,4,0,1.06940763187213,235,18488.4,20
16.72125,120.33962,2.78,0,7,4,2.51659816650539,181,67762.0555555556,18
16.78775,120.94894,0,0,0,0,0,162,-96870.1764705882,17
16.79717,121.12579,0.391304347826087,0,4,0,1.16540896419679,160,84152.7894736842,19
16.81509,120.81304,1.125,0,6,0,1.90743492281935,153,24383.2608695652,23
16.8356,121.75131,0.792727272727273,0,5,0,1.56511403766493,220,-29788.8888888889,18
16.84546,120.90008,0.624,0,5,0,1.49249259178938,168,13349.2631578947,19
16.86756,120.77271,0.919191919191919,0,7,0,1.87809259016476,158,62297.7142857143,21
16.87103,120.39168,1.82592592592593,0,5,0,2.14078688110916,179,49228.15,20
16.87823,120.49776,1.44480519480519,0,5,0,2.06732111059341,182,37476.2941176471,17
16.88276,121.60834,1.23569023569024,0,5,0,1.87758981818275,233,34116.4444444444,18
16.88747,120.39454,1.66785714285714,0,5,0,2.1218362189604,183,-4092.8,20
16.91826,120.82564,0.255131964809384,0,6,0,1.06936418583466,157,13096.5357142857,28
16.92211,121.82409,2.17888563049853,0,13,0,3.02736926008063,222,-48102.5263157895,19
16.92545,120.85009,0.149560117302053,0,5,0,0.792190622517518,167,-31535.875,16
16.98086,121.57991,1.26262626262626,0,5,0,1.90049085510731,231,11397.6842105263,19
16.98811,121.9542,0.376315789473684,0,4,0,1.1522455328999,221,4761,19
16.99296,121.53039,0.868421052631579,0,5,0,1.68770640119366,161,-81236.84,25
17.02904,121.63783,1.07954545454545,0,5,0,1.77313276234967,229,-22192.7647058824,17
17.03562,120.8736,0,0,0,0,0,166,-22982.8571428571,14
17.05484,121.66474,0.955102040816327,0,5,0,1.68173895108213,232,31610.8421052632,19
17.13425,121.87689,1.36969696969697,0,10,0,2.28392504729324,224,70103.6470588235,17
17.16798,121.60901,0.829428303655108,0,10,0,1.91345486561948,226,13487.5384615385,13
17.17055,121.57835,0.754,0,10,0,1.828887319883,227,-13776.619047619,21
17.19899,121.12254,0.144781144781145,0,5,0,0.742379095165025,165,-91688.2,15
17.26594,120.64291,0.0538320181601989,0,6,0,0.470444488491494,144,-22246.2608695652,23
17.28229,121.60655,0.0353161242050131,0,5,0,0.378378800957467,228,10546.4,15
17.36986,120.69335,0.330786860198625,0,6,0,1.1749713021201,142,9664.94444444445,18
17.40379,120.52174,0.503488372093023,0,7,0,1.49854004810243,177,-14806.3157894737,19
17.45315,121.44234,0.410557184750733,0,5,0,1.21120805234456,164,-47992.5714285714,21
17.46767,121.75955,0.491228070175439,0,5,0,1.29677761991204,219,49237.7857142857,14
17.54553,120.60845,0.936585365853659,0,5,0,1.78032662281192,143,15722.65,20
17.54975,121.50539,0.104545454545455,0,4,0,0.628102158403864,163,-41577.1176470588,17
17.57715,121.71197,1.62878787878788,0,18,0,2.91414351930258,218,82189.5555555556,18
17.58017,120.35415,3.46464646464646,0,23,0,4.7115546227656,176,98164.85,20
17.6191,121.57235,0.960227272727273,0,13,0,2.1808824776334,217,-68157.5294117647,17
17.64753,120.62058,0.960606060606061,0,8,0,1.90223662850988,141,9716.09523809524,21
17.74036,120.4666,1.20727272727273,0,5,0,1.87490676609605,178,79401.7368421053,19
17.82948,121.66753,0,0,0,0,0,211,-92038.4166666667,12
17.87758,120.437,1.25,0,5,0,1.87661650256969,180,1292.57894736842,19
17.89197,121.6535,0.257575757575758,0,4,0,0.912028019550307,210,-1706.88888888889,18
17.89625,121.57631,0.0315789473684211,0,3,0,0.306978157158504,216,-32281.1176470588,17
17.92225,121.70908,0.257575757575758,0,4,0,0.912028019550307,209,-19407.9411764706,17
17.99195,121.81584,0,0,0,0,0,213,-140095.136363636,22
18.00386,120.7332,0.547058823529412,0,4,0,1.35900139419308,171,16652.8823529412,17
18.11413,120.45761,0.854545454545454,0,8,0,1.80532594670212,174,-20556.9333333333,15
18.21202,121.56453,0.192307692307692,0,4,0,0.817408969837851,212,73687.1176470588,17
18.23524,120.5961,12.5714285714286,0,43,8,10.1947424248602,172,107886,16
18.28032,121.36163,0,0,0,0,0,170,-2063.52941176471,17
18.29821,120.6331,2.91608391608392,0,7,4,2.47379648785648,175,31117.1764705882,17
18.32617,120.9887,0,0,0,0,0,169,-90770,12
18.50411,121.11079,0,0,0,0,0,214,32866.8666666667,15
18.56182,121.21553,0,0,0,0,0,215,97573.2777777778,18
18.61074,120.8387,0.0826446280991736,0,4,0,0.525781590578955,173,-11707.9,20
20.73406,121.84371,0,0,0,0,0,208,-2864.29411764706,17
4.69969,119.42211,0.113790970933828,0,20,0,0.984121355573792,761,-74356.3076923077,13
5.03528,119.74863,0.532085561497326,0,6,0,1.44154647118452,760,-15415.52,25
5.1146,119.843,0,0,0,0,0,759,-178696.08,25
5.31803,120.35203,0,0,0,0,0,762,-151896.272727273,11
5.57043,120.85125,0,0,0,0,0,757,-174482.181818182,11
5.61143,120.95883,0,0,0,0,0,756,-148511.785714286,14
5.6702,125.32403,0,0,0,0,0,725,-128462.36,25
5.79045,125.20022,0.797202797202797,0,5,0,1.70978723888256,726,-65735.5833333333,24
5.87916,121.24383,0,0,0,0,0,755,-132756.333333333,3
5.93731,124.85713,0,0,0,0,0,727,-84447.9166666667,24
5.9563,121.11766,0,0,0,0,0,758,-165930.0625,16
5.9709,121.28035,0,0,0,0,0,752,-188905.578947368,19
5.97909,125.38336,0,0,0,0,0,728,-143809.631578947,19
6.02153,121.28987,0,0,0,0,0,754,-170158.333333333,12
6.06851,125.11916,17.900826446281,4,55,14,12.7556555813998,707,-28832.7272727273,11
6.07697,125.16837,24.2727272727273,0,58,23,15.626366606903,704,31464.0526315789,19
6.07922,125.14261,25.4727272727273,5,58,23,14.3173142700225,708,96694.8888888889,9
6.08391,125.27834,4.77685950413223,0,15,4,3.32537617748174,724,-61475.5714285714,7
6.09712,125.15786,33.2396694214876,5,58,35,14.8296014744095,709,56395.2857142857,7
6.12072,124.82806,0,0,0,0,0,715,-86230.5714285714,21
6.14397,125.1526,29.3636363636364,7,58,26,16.2982616659978,705,-37611.125,8
6.20321,125.64154,0,0,0,0,0,680,-119798.75,20
6.22634,124.25955,0,0,0,0,0,721,-58359.625,16
6.22839,120.94352,0,0,0,0,0,753,-122584.083333333,24
6.23919,125.23216,4.89256198347107,0,10,5,2.03224692107267,706,-35111.0833333333,12
6.24609,124.79491,0.181818181818182,0,4,0,0.837008852910096,717,-144909.647058824,17
6.25683,125.06884,5.8099173553719,0,13,5,3.18149348992675,713,57210.5555555556,9
6.27971,125.0643,4.56363636363636,0,13,4.5,3.14927477519424,712,27408.9166666667,24
6.28399,124.79326,0.487603305785124,0,5,0,1.42077269164434,703,-40313.7142857143,21
6.36536,124.81525,0.603305785123967,0,5,0,1.45189151823277,711,-22360.05,20
6.40503,124.90875,3.08181818181818,0,7,4,2.18892884944287,714,22496.5555555556,9
6.41216,125.54582,0.08,0,4,0,0.562821176545159,677,-50232.6842105263,19
6.43173,124.30634,0,0,0,0,0,723,-39398.92,25
6.46725,124.72085,1.56363636363636,0,5,0,2.00699361055136,716,-36499.3333333333,15
6.47896,124.86931,7.39090909090909,0,20,5,5.09018745630095,710,83146.6666666667,3
6.53372,124.36173,0,0,0,0,0,722,-129517,17
6.53742,124.59681,0.554545454545455,0,5,0,1.40501306687818,718,-49416.95,20
6.55891,122.02937,0,0,0,0,0,732,-104009.684210526,19
6.56975,125.47711,0,0,0,0,0,679,-66866.2727272727,22
6.63353,124.08058,0.333333333333333,0,4,0,1.1097531990717,720,-110285.3125,16
6.66082,122.05213,0.0833333333333333,0,4,0,0.553154267601637,612,-41035.6153846154,13
6.68407,124.58865,2.38636363636364,0,8,0,2.56413230200375,719,-16690.5714285714,14
6.73149,125.25105,2.43181818181818,0,6,4,2.12650730311496,675,-86407.45,20
6.7423,124.80954,2.28030303030303,0,7,0,2.45979703109611,741,-41157.4166666667,12
6.74586,125.19254,1.65,0,6,0,2.18339801473673,658,22144.875,24
6.79481,125.17517,1.96503496503496,0,7,0,2.35094403397476,676,-5023.45,20
6.80063,122.09604,1.56818181818182,0,5,0,2.17968826757154,731,-43619.76,25
6.82228,124.9104,0,0,0,0,0,702,-37533.5,2
6.82973,124.47226,0.558333333333333,0,6,0,1.49955642367572,742,36292.6666666667,15
6.87884,124.12642,0,0,0,0,0,750,-177529.857142857,14
6.88584,126.09568,1.0974025974026,0,6,0,1.87438697785124,683,-59797.8333333333,18
6.90063,122.03508,15.7202797202797,0,57,8,16.2781308381269,599,75507.347826087,23
6.90608,122.06535,21.5874125874126,0,57,17,16.0568219328139,594,31135.0833333333,12
6.91053,122.07618,21.6783216783217,0,57,17,16.0134632610845,605,35446.125,8
6.91211,124.36637,0,0,0,0,0,749,-122780.176470588,17
6.91252,124.88172,0.361538461538462,0,5,0,1.20079977323801,699,-91241.7037037037,27
6.91349,122.07805,22.0519480519481,0,57,18,15.0748859273553,602,50117.7058823529,17
6.91893,122.10973,20.0979020979021,0,57,14,16.2304333706404,603,89266.3636363636,11
6.92789,122.09124,23.3846153846154,4,57,19,14.7428297572901,596,54972.7,20
6.9368,122.08015,24.15,5,57,19.5,14.350657368444,604,48277.2857142857,14
6.94207,126.01531,3.61538461538462,0,17,4,3.96627166777297,682,-74689.7368421053,19
6.94476,121.94762,6.16233766233766,0,15,5,4.04140462739913,600,27013.25,8
6.94565,125.07743,2.10714285714286,0,7,0,2.36794063632154,695,-29032.1875,16
6.94601,122.07276,22.7714285714286,4,57,18,15.1440768187666,598,101314.466666667,15
6.95138,122.05413,20.2922077922078,4,57,14,15.8691237694916,601,40981.25,8
6.97891,125.44769,6.54285714285714,0,25,6,4.07726002751394,678,-18098.5294117647,17
6.98744,126.21093,2.74285714285714,0,14,0,4.05070635739416,684,63761.9,10
6.99484,124.34672,0.103896103896104,0,4,0,0.638306902323129,748,-132897.444444444,18
7.00823,122.19236,4.28484848484849,0,14,4,3.57465000948594,597,10199.5,18
7.01189,126.15936,0.486666666666667,0,9,0,1.6617960150168,685,-142770.55,20
7.01565,125.48067,12.4545454545455,4,41,9,8.45371164883871,663,42548.0588235294,17
7.03024,125.07415,5.4969696969697,0,18,4,4.11366586621133,694,35595.8333333333,12
7.03466,125.59872,22.9878787878788,0,61,14,19.7221516781128,660,72677.1363636364,22
7.05831,124.75205,0.103030303030303,0,5,0,0.659122128883141,751,-72450.7777777778,18
7.0647,125.55611,36.9878787878788,10,61,32,15.6684348988768,670,20894.25,4
7.07592,125.58502,41.1030303030303,8,62,44,16.1224825005575,672,73661.8571428571,14
7.07664,125.57318,40.4848484848485,10,62,41,15.924595970908,664,88018.6875,16
7.0829,125.58081,41.0625,9,62,44,16.3197185725035,667,87869.5,6
7.08454,125.6243,38.9757575757576,5,62,45,19.5491723719619,674,55231.0769230769,13
7.08812,125.59989,44.2933333333333,9,62,48.5,15.9156951224389,671,94903.8,10
7.11051,125.01993,0.113636363636364,0,4,0,0.666450181300781,696,-56922.6842105263,19
7.11642,125.4711,9.875,4,35,7,6.79884443962985,659,-21246.7647058824,17
7.12268,124.77651,1.03409090909091,0,7,0,2.08641244319451,693,-54859.1333333333,30
7.12312,124.71337,0.0454545454545455,0,4,0,0.425181397499021,701,-111865.263157895,19
7.15561,125.62429,22.668449197861,4,62,17,15.7953041630602,668,78806.1666666667,6
7.15573,125.63022,22.4919786096257,4,62,17,15.9314286610566,673,54517.6666666667,3
7.17419,124.25042,4.62566844919786,0,32,4,6.67679209217804,730,-37610,5
7.17433,124.56645,1.44919786096257,0,10,0,2.80578068763262,698,-32975.875,24
7.17879,125.57572,11.0705882352941,4,50,7,8.71886784259662,665,110666.714285714,7
7.18376,124.48496,1.47593582887701,0,10,0,2.83662842350989,700,-78545,4
7.19398,124.51799,1.88235294117647,0,10,0,2.94520912661461,697,-20809.0526315789,19
7.2016,125.44342,6.01515151515152,0,13,5,2.29206814315494,662,-26083.25,4
7.21395,122.17455,0.207070707070707,0,4,0,0.862383961178531,595,-48978.85,20
7.21747,125.92467,0.114832535885167,0,4,0,0.669543541191842,691,-76772.1176470588,17
7.23552,124.24609,6.62626262626263,0,33,4,7.81588368246252,729,67011.0714285714,14
7.2402,125.3365,1.75757575757576,0,6,0,2.32003373461781,666,-101301.04,25
7.25499,125.39697,3.04736842105263,0,8,4,2.46517939312078,669,-132625.142857143,7
7.26595,125.6365,9.15,0,37,6,6.84600673525655,661,-25592.8571428571,7
7.29885,124.30533,1.07727272727273,0,6,0,1.95810732822331,746,-29153,8
7.30247,122.0354,0,0,0,0,0,581,-46347.0588235294,17
7.30522,124.34071,0.731601731601732,0,5,0,1.63834395093405,744,-146646.689655172,29
7.33214,124.28206,0.865800865800866,0,6,0,1.75553760728956,745,-6003,5
7.36169,126.00122,0.41304347826087,0,5,0,1.2809672750205,686,-54985.0714285714,14
7.43295,125.79078,6.65656565656566,0,38,5,7.34685299813798,657,36147.3846153846,13
7.43955,122.82491,0,0,0,0,0,607,-169597.333333333,18
7.46346,124.82058,0,0,0,0,0,692,-164722.666666667,3
7.47486,124.26023,0,0,0,0,0,743,-105082.461538462,13
7.48388,126.0414,0.0752351097178683,0,4,0,0.544250558993456,689,-63778.0833333333,24
7.51734,125.77095,2.92045454545455,0,19,4,3.10856400338969,656,24506.2857142857,7
7.52032,126.06974,0.0484848484848485,0,4,0,0.438373071273497,690,-71979.35,20
7.5243,123.44708,0,0,0,0,0,591,-101032.3,10
7.54924,125.74681,2.50252525252525,0,9,4,2.51627486109445,652,-84024.7727272727,22
7.56144,122.07918,0.102870813397129,0,5,0,0.632031771929887,584,-151720.583333333,24
7.58276,125.83679,1.76590909090909,0,9,0,2.46935137442923,655,-5587.46875,32
7.60317,123.31913,0.0661157024793388,0,4,0,0.510519358664025,610,-126362.733333333,15
7.64608,124.90533,0.95,0,8,0,2.10454137814665,615,-59531.6923076923,13
7.66871,124.07871,0,0,0,0,0,736,30986.1428571429,28
7.66946,124.29763,0,0,0,0,0,740,-105544.5,14
7.67185,125.71574,0.061633281972265,0,4,0,0.493060905637811,653,23427.8636363636,22
7.6907,123.04088,0.123473541383989,0,5,0,0.706879920824429,611,-96157.5625,16
7.69396,124.8867,1.46390374331551,0,10,0,2.7831067654387,614,-76484.1875,16
7.75844,124.11558,0.0193081255028158,0,4,0,0.277347403297539,735,-93969.8095238095,21
7.77603,125.01933,1.06126482213439,0,14,0,2.77683495622642,619,-52024.25,16
7.77815,123.50394,0.179897567221511,0,11,0,0.97122230378205,587,-30328.6428571429,14
7.78075,126.05547,0.2002457002457,0,8,0,0.958486790684332,687,-104595.047619048,21
7.78076,125.58834,0.918918918918919,0,14,0,2.61987314158427,654,-118732.25,28
7.7809,124.44528,0.724815724815725,0,14,0,2.26226323365861,739,-11475.5294117647,17
7.78576,126.45886,0.211688311688312,0,8,0,0.98427849986444,681,-114692.416666667,24
